species,region,cell_type,hemilineage,known_nt,known_nt_source,known_nt_evidence,known_nt_confidence
adult_drosophila_melanogaster,midbrain,ORN_VC2,NA,acetylcholine,"Carlsson et al., 2010 )",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC2,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC3,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC4,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC5,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL1,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL2a,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL2p,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM1,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM2,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM3,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM4,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM5d,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM5v,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6l,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6m,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6v,NA,acetylcholine,Yasuyama et al. 1999 ),immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM7d,NA,acetylcholine,"Carlsson et al., 2010 )",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM7d,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM7v,NA,acetylcholine,"Carlsson et al., 2010 )",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM7v,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,P1-9,PBp1,octopamine,"Busch et al., 2009",immuno,5
adult_drosophila_melanogaster,midbrain,P6-8P9,PBp1,glutamate,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PAM01,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM01,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM01,CREa1_dorsal,nitric oxide,Aso et al. 2019,scRNAs-eq,2
adult_drosophila_melanogaster,midbrain,PAM01,CREa2_medial,nitric oxide,Aso et al. 2019,scRNAs-eq,2
adult_drosophila_melanogaster,midbrain,PAM02,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM02,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM03,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM03,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM04,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM04,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM05,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM05,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM05,CREa2_medial,nitric oxide,Aso et al. 2019,scRNAs-eq,2
adult_drosophila_melanogaster,midbrain,PAM05,CREa1_dorsal,nitric oxide,Aso et al. 2019,scRNAs-eq,2
adult_drosophila_melanogaster,midbrain,PAM06,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM06,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM07,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM07,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM08,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM08,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM09,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM09,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM10,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM10,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM11,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM11,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM12,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM12,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM13,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM13,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM14,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM14,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM15,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PEG,DM2_CX_d1,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM3_CX_d1,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM1_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM3_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d1,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d3,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM2_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM1_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM3_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM4_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM2_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM4_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM3_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM1_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM2_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM1_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM3_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM4_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM1_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM3_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM4_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM4_CX_d2,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM3_CX_d1,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM3_CX_d2,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM1_CX_d2,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM2_CX_d2,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM2_CX_d1,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM4_CX_d3,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM4_CX_d1,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM2_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM1_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM3_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM4_CX_d1,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM4_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM4_CX_d2,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM1_CX_d2,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM2_CX_d2,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM3_CX_d1,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM4_CX_d1,tyramine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM1_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM2_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM4_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM4_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM3_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM3_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM2_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM1_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM3_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM4_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM3_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM2_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM4_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM1_CX_v,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM2_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM1_CX_p,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PLP003,LHAV4i2",VLPl4_dorsal,gaba,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,"PLP084,PLP085",VLPp&l1_anterior,gaba,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,PLP086a,VLPp&l1_anterior,gaba,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,PLP086b,VLPp&l1_anterior,gaba,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,PLP087a,VLPp&l1_anterior,gaba,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,PLP087b,VLPp&l1_anterior,gaba,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,PLP089b,VLPp&l1_anterior,gaba,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,PLP156,VPNp&v1_posterior,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,PLP249,putative_primary,gaba,"Isaacson et al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,PPL101,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL101,putative_primary,nitric oxide,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PPL102,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL103,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL104,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL105,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL106,putative_primary,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PPL106,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL106,putative_primary,dopamine,Neins et al. 2017,immuno,5
adult_drosophila_melanogaster,midbrain,PPL107,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL108,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL201,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL202,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL203,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPL204,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPM1201,DM2_or_DM3_posterior,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPM1202,DM2_or_DM3_posterior,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPM1203,putative_primary,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,"PPM1204,PS139",DM2_or_DM3_posterior,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PPM1205,SMPpm1,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PS090a,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS090b,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS091,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS092,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS093,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS094a,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS094b,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS095,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS096,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PS097,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PSa1_48,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PSa1_49,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,PVLP008,VLPd&p1_dorsal,glutamate,ASB,educated guess,0
adult_drosophila_melanogaster,optic_lobes,Pm1,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Pm2,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Pm4,NA,"gaba, nitric oxide","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,R7,NA,histamine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,R8,NA,histamine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,R8,NA,histamine,Sarthy 1991,immuno,5
adult_drosophila_melanogaster,midbrain,SA1,LALv1_dorsal,glutamate,Janelia ),EASI-FISH,4
adult_drosophila_melanogaster,midbrain,SAD021_a,WEDa1,gaba,"Ito et al., 2014",immuno,5
adult_drosophila_melanogaster,midbrain,SAD021_c,WEDa1,gaba,"Ito et al., 2014",immuno,5
adult_drosophila_melanogaster,midbrain,SAD023,WEDa1,gaba,"Ito et al., 2014",immuno,5
adult_drosophila_melanogaster,midbrain,SAD030,WEDa1,gaba,"Ito et al., 2014",immuno,5
adult_drosophila_melanogaster,midbrain,SLPpm3_P01,SLPpm3,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,SMP540,SMPpd2,glutamate,"Reinhard et al., 2023",scRNA-seq,3
adult_drosophila_melanogaster,midbrain,SMPp&v1A_P03,SMPp&v1_posterior,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,optic_lobes,T2,NA,acetylcholine,"Konstantinides et  al., 2018 )",FACS RNA-seq,1
adult_drosophila_melanogaster,optic_lobes,T3,NA,acetylcholine,"Konstantinides et  al., 2018 )",FACS RNA-seq,1
adult_drosophila_melanogaster,optic_lobes,T4a,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4b,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4c,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4d,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5a,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5b,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5c,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5d,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,Tm1,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm12,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm16,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm2,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm20,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm3,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm30,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm4,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm9,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,TmY11,NA,acetylcholine,Varija Raghu et al. 2011,MARCM,1
adult_drosophila_melanogaster,optic_lobes,TmY15,NA,gaba,Takemura et al. 2017,immuno,5
adult_drosophila_melanogaster,optic_lobes,TmY16,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,TmY18,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,TmY20,NA,acetylcholine,Gao et al. 2008,intersection,4
adult_drosophila_melanogaster,optic_lobes,TmY3,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,TmY4,NA,acetylcholine,Konstantinides et al. 2022,sc-RNAseq,2
adult_drosophila_melanogaster,optic_lobes,TmY5a,NA,glutamate,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,TuBu01a,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu01b,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu02,AOTUv4_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,"TuBu03,TuBu04",AOTUv4_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu06a,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu06b,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu07,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu08,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,"TuBu09,TuBu10",AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,VA1d_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA1d_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VA1v_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA1v_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VA2_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA3_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA4_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA5_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA6_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA7l_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA7m_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC1_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC2_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC3_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC4_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC5_lvPN,ALlv1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
