cell_type,hemibrain_type,morphology_group,hemilineage,region,in_fafb,in_hemibrain,in_banc,in_l1
LTe44,AOTU045,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LTe51,PLP091,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LTe69,SLP219,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LTe74,SLP453,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe02,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe03,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe07,hb1190339995,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe07,hb5812983942,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe07,hb974498428,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe07,hb1036546847,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe07,hb5813016743,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe09,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe12,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe15,hb787882939,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe15,hb479969687,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe16,hb1158333658,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe16,hb1096963197,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe17,hb577503616,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe17,hb671285134,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe19,hb1746373639,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe30,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe31,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe32,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe35,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe37,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe38,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe40,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe43,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe45,hb759632919,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe46,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe47,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe51,MC62,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe54,MC62,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeLp2,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
MeMe_e03,hb1592874539,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeMe_e05,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MeMe_e06,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MeMe_e11,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
MeMe_e12,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
MeMe_e13,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
MeTu1,MC61,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu1,MC64,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu4a,MC61,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu4a,MC64,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu4b,MC61,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu4b,MC64,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu4c,MC61,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu4c,MC64,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeVP29,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
Nod1,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
Nod3,hb1352706891,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
OCG01e,OCG01,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
ORN_D,ORN_D,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DA1,ORN_DA1,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DA2,ORN_DA2,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DA3,ORN_DA3,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DA4l,ORN_DA4l,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DA4m,ORN_DA4m,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DC1,ORN_DC1,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DC2,ORN_DC2,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DC3,ORN_DC3,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DC4,ORN_DC4,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DL1,ORN_DL1,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DL2d,ORN_DL2d,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DL2v,ORN_DL2v,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DL3,ORN_DL3,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DL4,ORN_DL4,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DL5,ORN_DL5,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DM1,ORN_DM1,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DM2,ORN_DM2,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DM3,ORN_DM3,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DM4,ORN_DM4,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DM5,ORN_DM5,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DP1l,ORN_DP1l,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_DP1m,ORN_DP1m,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_V,ORN_V,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VA1d,ORN_VA1d,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VA2,ORN_VA2,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VA3,ORN_VA3,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VA4,ORN_VA4,NA,NA,sez,TRUE,TRUE,TRUE,FALSE
ORN_VA5,ORN_VA5,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VA6,ORN_VA6,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VA7l,ORN_VA7l,NA,NA,sez,TRUE,TRUE,TRUE,FALSE
ORN_VA7m,ORN_VA7m,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VC1,ORN_VC1,NA,NA,sez,TRUE,TRUE,TRUE,FALSE
ORN_VC2,ORN_VC2,NA,NA,sez,TRUE,TRUE,TRUE,FALSE
ORN_VC3,ORN_VC3l,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VC4,ORN_VC4,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VC5,ORN_VC3m,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VL1,ORN_VL1,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VL2a,ORN_VL2a,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VL2p,ORN_VL2p,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM1,ORN_VM1,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM2,ORN_VM2,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM3,ORN_VM3,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM4,ORN_VM4,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM5d,ORN_VM5d,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM5v,ORN_VM5v,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM6l,ORN_VC5,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM6m,ORN_VC5,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM6v,ORN_VC5,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
ORN_VM7d,ORN_VM7d,NA,NA,sez,TRUE,TRUE,TRUE,FALSE
ORN_VM7v,ORN_VM7v,NA,NA,sez,TRUE,TRUE,TRUE,FALSE
PLP013,PLP013,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PS159,PS159,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PS176,PS176,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PS202,PS202,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PS215,PS215,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PS239,PS239,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"PS240,PS264",PS240,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"PS240,PS264",PS264,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PS262,PS262,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PS263,PS263,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PVLP001,PVLP001,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PVLP003,PVLP003,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PVLP030,PVLP030,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PVLP148,PVLP148,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SA_DMT_DMetaN,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
SA_VTV_4,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
SLP170,SLP170,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP211,SLP211,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP213,SLP213,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP375,SLP375,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP379,SLP379,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP383,SLP383,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP386,SLP386,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP459,SLP459,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP464,SLP464,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP465a,SLP465,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP465b,SLP465,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"SMP292,SMP584",SMP292,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"SMP292,SMP584",SMP584,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SMP293,SMP293,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
TRN_VP1m,TRN_VP1m,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
TRN_VP2,TRN_VP2,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
TRN_VP3a,TRN_VP3a,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
TRN_VP3b,TRN_VP3b,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
TmY14,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
VES017,VES017,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
WED165,WED165,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
aMe12,aMe12,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
aMe26,aMe26,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
accessory_pharyngeal_nerve_sensory_group1,NA,NA,NA,sez,TRUE,FALSE,TRUE,FALSE
accessory_pharyngeal_nerve_sensory_group2,NA,NA,NA,sez,TRUE,FALSE,TRUE,FALSE
cL03,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
cLP01,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
cLP02,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
cM07,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
cM08a,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
pharyngeal_nerve_sensory_group3,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
s-LNv_b,s-LNv,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
taste peg,NA,NA,NA,sez,TRUE,FALSE,TRUE,FALSE
unknown,NA,NA,NA,sez,TRUE,FALSE,TRUE,FALSE
NA,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB0161,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB0717,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CL115,CL115,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
DNg23,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
PS203b,PS203,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
AN_FLA_SMP_1,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
"ATL038,ATL039",ATL038,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"ATL038,ATL039",ATL039,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
AVLP444,AVLP444,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB0611,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB0815,hb5812979054,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB3444,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB3657,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CL136,CL136,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CRE106,CRE106,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
DNge057,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
DNp27,DNp27,NA,NA,neck_connective,TRUE,TRUE,TRUE,FALSE
IB066,IB066,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
LPT29,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LPT51,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LTe19,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe01b,MC66,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
PLP254,PLP254,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP435,SLP435,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
aMe8,aMe8,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
cL10,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
cM08c,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
CB0649,hb1353341956,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB0649,hb1665762714,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
MTe44,hb1347638401,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
aMe25,aMe25,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
aMe5,aMe5,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LC28b,LC28a,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LC28b,LC28b,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LCe02,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LTe09,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe01a,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
ORN_VA4,ORN_VA4,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
cLLPM01,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
NA,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
AVLP045,AVLP045,VLPd1__0,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB0090,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB0101,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB0108,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB0758,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB0770,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB3387,NA,SMPad2__2,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CL150,CL150,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
DNge142,NA,MD3__6,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
LC10c,LC10,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LC10d,LC10,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LC31a,LC31,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LC31b,LC31,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LT66,LT66,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LTe45,CL281,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
Lat,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
OCG01a,OCG01,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
OCG01f,OCG01,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
PLP143,PLP143,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SLP463,SLP463,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
SMP164,SMP164,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"WED034,WED035",WED034,SLPa&l1_lateral__0,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"WED034,WED035",WED035,SLPa&l1_lateral__0,NA,midbrain,TRUE,TRUE,TRUE,FALSE
aMe17b,aMe17b,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
neck_motor_neuron,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
s-LNv_a,s-LNv,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
AN_GNG_68,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AOTU011,AOTU011,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB0644,hb5812989437,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB0651,hb1345277432,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB0854,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
"LAL103,LAL109",LAL103,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"LAL103,LAL109",LAL109,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
LAL117b,LAL117,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
LCe01a,LC24,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LCe01a,LC25,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LCe01a,LC26,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LCe01a,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LCe01b,LC25,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LCe01b,LC26,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LCe04,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LLPC4,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LPT23,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LPT26,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LPT28,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LPT42_Nod4,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LTe01,hb1261220600,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LTe01,hb1261220527,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LTe14,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LTe17,hb1252116913,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
LTe20,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
LTe22,hb1159944202,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe01a,MC66,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe04,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe08,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe26,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe29,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe34,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MTe50,NA,NA,NA,optic_transfer,TRUE,FALSE,TRUE,FALSE
MeTu2b,MC61,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu2b,MC64,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu3b,MC61,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu3b,MC64,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu3c,MC61,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu3c,MC64,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu4d,MC61,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MeTu4d,MC64,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
"PS184,PS272",PS184,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"PS184,PS272",PS272,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
PS279,PS279,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"CB.FB3,4A3",FB4K,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"CB.FB3,4D0",FB4K,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB1121,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CL094,CL094,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CL360,CL360,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
HSS,HSS,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
OCG02b,OCG02,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
OCG02c,OCG04,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
SLP366,SLP366,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"SMP546,SMP547",SMP546,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
"SMP546,SMP547",SMP547,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB0197,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CB3514,hb1481548230,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
CB3709,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
CL151,CL151,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
MTe11,hb5812995553,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe11,hb1685555902,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
MTe11,hb1747664643,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
SLP387,SLP387,NA,NA,midbrain,TRUE,TRUE,TRUE,FALSE
aMe20,aMe20,NA,NA,optic_transfer,TRUE,TRUE,TRUE,FALSE
JO-F,NA,NA,NA,midbrain,TRUE,FALSE,TRUE,FALSE
AN_1_32,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_3_None,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_4_22ac4f12,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_4_53,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_4_63,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_4_92064b25,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_4_None,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_4_c964e2c2,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_4_d1281896,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_4_f3d19760,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_5_None,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
"AN_6_22,29,36,37",NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_6_None,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_8_30ebed86,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_8_None,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_9_None,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AMMC_SAD_2,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_10,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_11,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_13,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_15,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_18,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_21,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_23,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_25,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_27,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_28,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_30,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_31,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_33,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_35,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_37,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_38,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
AN_AVLP_39,NA,NA,NA,neck_connective,TRUE,FALSE,TRUE,FALSE
